date,DIA,IWM,QQQ,SPY,VXX,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2011-03-30,123.0,83.17,57.36,132.55,29.57,39.86,79.98,16.4,37.59,26.15,29.91,,31.75,33.01,39.02
2011-03-31,123.18,83.8,57.25,132.6,29.7001,39.83,80.43,16.35,37.47,26.07,29.94,,31.94,33.07,39.06
2011-04-01,123.59,84.77,57.72,133.41,28.72,40.25,80.45,16.5,37.85,26.18,29.96,,32.09,33.23,39.29
2011-04-04,123.64,84.76,57.62,133.43,28.82,40.37,80.36,16.53,38.13,26.07,30.14,,32.2,33.39,39.4
2011-04-05,123.52,84.68,57.16,133.0,29.04,40.4,79.97,16.47,37.97,25.91,30.11,,32.09,33.35,39.25
2011-04-06,124.21,85.63,57.54,133.88,28.02,41.24,80.7,16.57,38.14,26.06,30.26,,32.12,33.43,39.68
2011-04-07,124.04,85.46,57.23,133.42,28.25,40.69,79.29,16.68,37.86,26.04,30.3,,32.15,33.32,39.33
2011-04-08,124.29,85.25,57.48,133.91,28.08,40.8,80.02,16.69,37.97,26.18,30.43,,32.22,33.4,39.46
2011-04-11,123.79,84.02,57.16,133.0,28.7,40.31,79.75,16.48,37.51,25.97,30.26,,31.92,33.42,39.09
2011-04-12,122.92,82.79,56.52,131.72,29.23,39.3001,77.26,16.36,37.15,25.74,30.26,,31.48,33.37,38.86
2011-04-13,123.17,82.65,56.77,132.08,28.49,39.49,76.42,16.53,37.29,25.81,30.48,,31.6,33.46,39.2
2011-04-14,121.97,81.59,56.45,130.7,29.01,38.72,75.62,16.15,36.81,25.71,30.41,,31.42,33.42,38.9
2011-04-15,122.88,82.66,56.53,131.8,27.97,39.28,76.76,16.2,37.09,25.72,30.72,,31.84,33.79,39.12
2011-04-18,121.83,82.25,56.09,130.59,28.77,38.9,76.04,15.96,36.75,25.47,30.61,,31.91,33.7,38.83
2011-04-19,121.96,82.41,56.39,130.76,27.81,38.97,75.99,16.0,36.69,25.54,30.65,,31.88,33.6,38.89
2011-04-20,123.93,83.5,57.59,132.88,25.74,40.17,78.29,16.09,37.47,25.96,30.92,,32.09,34.18,39.54
2011-04-21,124.63,84.34,58.47,133.79,25.13,40.24,78.78,16.09,37.79,26.36,30.98,,32.23,34.36,39.85
2011-04-25,124.66,84.37,58.4,133.68,24.76,40.34,79.02,16.07,37.61,26.35,30.86,,32.27,34.14,39.93
2011-04-26,124.79,84.53,58.65,134.05,24.02,40.31,78.81,16.14,37.84,26.43,30.83,,32.3,34.34,39.95
2011-04-27,125.88,85.23,58.9,135.05,23.81,40.65,79.6699,16.22,38.34,26.65,31.09,,32.64,34.65,40.06
2011-04-28,126.56,85.6,59.06,135.43,23.72,40.67,79.04,16.26,38.41,26.69,31.21,,32.78,35.08,40.34
2011-04-29,127.56,86.19,59.04,136.16,23.15,40.89,79.32,16.4,38.65,26.74,31.48,,33.06,35.33,40.61
2011-05-02,128.6,86.78,59.19,137.07,22.95,41.02,80.65,16.44,38.96,26.86,31.6,,33.22,35.48,40.71
2011-05-03,127.76,85.29,58.95,135.96,23.95,40.55,78.8,16.27,38.58,26.64,31.49,,33.18,35.52,40.66
2011-05-04,127.67,84.42,58.72,135.67,24.42,40.17,77.26,16.39,38.47,26.66,31.62,,33.38,35.46,40.51
2011-05-05,126.58,82.64,58.32,134.08,25.5,39.22,74.91,16.16,37.71,26.5,31.57,,33.2999,35.42,40.07
2011-05-06,126.73,83.755,58.86,134.94,24.19,39.73,75.33,16.2,38.42,26.66,31.69,,33.43,35.51,40.81
2011-05-09,126.24,83.17,58.56,134.19,24.87,39.43,75.15,16.06,38.06,26.54,31.39,,33.25,35.32,40.3
2011-05-10,126.96,84.67,58.87,135.17,23.7401,40.08,76.1,16.1,38.36,26.65,31.6,,33.51,35.85,40.45
2011-05-11,127.2,85.24,59.1,135.67,23.18,40.15,76.0,16.18,38.5,26.82,31.74,,33.84,35.96,40.83
2011-05-12,125.96,83.47,58.56,134.08,23.98,39.07,73.9,15.96,37.92,26.52,31.69,,33.73,35.73,40.38
2011-05-13,126.98,84.76,58.98,135.15,23.17,39.3,74.5,16.0,38.18,26.6902,32.07,,34.15,36.25,40.9
2011-05-16,125.57,82.96,58.16,133.56,23.86,38.51,73.48,15.7,37.5,26.34,32.07,,33.99,36.0,40.39
2011-05-17,124.93,81.63,57.12,132.69,24.44,38.29,72.89,15.69,37.33,25.93,32.08,,33.86,35.97,39.9
2011-05-18,124.89,82.13,57.48,133.24,23.6,38.24,73.56,15.86,37.15,26.1,32.19,,34.18,36.14,40.09
2011-05-19,126.11,83.86,58.23,134.8,22.74,38.95,75.05,16.0,37.7,26.37,32.32,,34.1,36.57,40.65
2011-05-20,125.51,83.25,58.15,134.33,22.55,38.8,74.65,15.89,37.72,26.29,32.36,,34.14,36.36,40.49
2011-05-23,123.22,81.42,56.99,131.98,23.9,37.89,73.33,15.53,36.87,25.81,32.06,,33.82,35.66,39.78
2011-05-24,123.81,81.59,57.07,132.44,23.26,38.38,74.22,15.55,37.03,25.86,32.16,,33.74,35.66,40.04
2011-05-25,122.84,80.77,56.49,131.42,23.47,38.23,74.13,15.4,36.5,25.68,31.9201,,33.62,35.41,39.56
2011-05-26,123.41,81.7,56.62,132.03,22.89,38.73,75.52,15.45,36.81,25.76,31.83,,33.55,35.54,39.68
2011-05-27,124.18,83.46,57.24,133.37,21.985,39.24,76.57,15.62,37.24,25.99,32.0,,33.68,35.67,40.11
2011-05-31,125.33,84.61,57.97,134.77,21.15,39.71,77.34,15.85,37.59,26.32,32.21,,33.91,35.95,40.54
2011-06-01,125.13,84.71,58.22,134.51,21.45,39.57,76.92,15.78,37.47,26.39,32.27,,33.84,35.99,40.29
2011-06-02,122.76,82.32,57.21,131.96,22.28,38.58,75.3,15.325,36.5,25.94,31.93,,33.49,35.62,39.54
2011-06-03,120.88,80.81,56.56,130.15,23.31,37.96,74.11,15.1501,36.07,25.63,31.31,,33.11,35.13,38.92
2011-06-06,121.1,80.75,56.35,130.09,22.35,38.08,75.1,15.15,35.95,25.52,31.23,,33.13,35.09,38.84
2011-06-07,121.28,80.04,56.05,129.7,22.31,37.98,74.2,15.035,36.01,25.43,31.2,,33.17,35.23,38.77
2011-06-08,120.41,79.47,55.67,128.76,22.5,37.73,73.79,14.86,35.73,25.17,31.04,,33.13,35.01,38.54
2011-06-09,120.59,79.08,55.37,128.77,22.48,37.62,74.15,14.79,35.65,25.11,31.18,,33.22,35.17,38.35
2011-06-10,120.65,78.78,55.23,128.85,22.23,37.84,74.2,14.86,35.59,25.03,31.13,,33.09,35.32,38.37
2011-06-13,119.73,78.23,54.71,127.89,22.79,37.74,73.3701,14.89,35.38,24.79,30.88,,33.08,34.79,37.91
2011-06-14,120.25,78.44,55.05,128.87,22.61,37.87,73.11,15.12,35.61,25.01,31.27,,33.4,35.25,38.16
2011-06-15,119.65,78.6,54.83,128.24,23.33,37.7,72.83,14.9,35.57,24.86,31.18,,33.09,35.13,38.06
2011-06-16,118.84,78.09,54.33,127.06,24.9,37.18,72.05,14.72,35.34,24.61,30.93,,32.92,34.81,37.9
2011-06-17,120.23,78.99,54.45,127.93,24.92,36.99,72.5,14.92,35.66,24.73,31.17,,33.11,34.98,37.99
2011-06-20,119.35,77.96,53.66,126.62,25.45,36.44,71.3,14.82,35.29,24.35,31.12,,32.91,34.7,37.8
2011-06-21,120.98,79.58,54.26,128.36,23.41,37.24,72.38,14.97,36.0,24.67,31.45,,33.31,35.26,38.45
2011-06-22,121.15,80.22,55.0,129.05,23.09,37.7,73.08,15.03,36.21,24.84,31.26,,33.14,35.29,38.98
2011-06-23,119.62,79.13,54.28,127.16,24.89,37.11,71.55,14.82,35.59,24.5,30.95,,32.76,35.0,38.24
2011-06-24,120.23,80.63,55.07,128.27,23.37,37.87,72.3,14.86,36.04,24.89,30.88,,32.78,35.08,38.88
2011-06-27,119.27,79.91,54.43,126.89,24.56,37.28,70.68,14.74,35.6,24.59,30.67,,32.83,34.75,38.6
2011-06-28,120.63,80.83,55.38,128.45,23.83,37.77,71.93,14.98,36.06,24.94,30.83,,33.05,34.93,39.23
2011-06-29,122.0,82.1,56.23,130.2,22.58,38.54,73.63,15.12,36.73,25.27,30.91,,33.3,35.54,39.94
2011-06-30,122.9,82.41,56.5,131.14,21.61,38.96,74.5,15.34,36.74,25.49,30.99,,33.49,35.57,39.99
2011-07-01,124.09,82.88,57.1,132.09,20.98,39.38,75.19,15.32,37.22,25.73,31.17,,33.48,35.53,40.29
2011-07-05,125.54,83.93,57.95,133.78,20.24,39.7,76.16,15.59,37.88,26.1,31.445,,33.87,35.99,40.95
2011-07-06,125.38,83.91,58.14,133.49,20.61,39.64,76.36,15.38,37.63,26.15,31.46,,33.65,35.8,41.11
2011-07-07,126.83,85.215,58.82,135.16,19.97,40.4,77.42,15.6,38.31,26.45,31.9,,33.98,36.12,41.5
2011-07-08,126.03,84.62,58.7,133.83,20.85,39.92,76.19,15.42,37.79,26.35,31.64,,33.71,35.7,41.05
2011-07-11,125.17,84.06,58.41,132.75,21.36,39.64,75.79,15.25,37.38,26.18,31.55,,33.53,35.47,40.75
2011-07-12,124.86,82.88,57.94,131.69,22.49,39.14,74.76,14.98,36.98,25.95,31.44,,33.33,35.27,40.5
2011-07-13,124.96,83.38,57.94,132.09,22.1,39.52,75.13,15.07,37.02,25.93,31.56,,33.68,35.47,40.63
2011-07-14,124.89,83.75,57.93,132.17,22.3,39.69,76.13,15.12,36.91,25.91,31.35,,33.48,35.5,40.69
2011-07-15,124.71,82.61,57.72,131.66,23.13,39.41,75.7,15.0,36.66,25.89,31.37,,33.34,35.42,40.47
2011-07-18,123.9,82.44,57.535,131.08,23.63,39.47,76.53,14.77,36.34,25.79,31.24,,33.29,35.07,40.11
2011-07-19,124.4,82.23,58.13,131.34,23.16,39.42,77.15,14.7,36.35,26.08,31.28,,33.14,35.0,40.2
2011-07-20,125.77,83.35,59.18,133.07,22.07,39.79,78.33,14.91,36.77,26.65,31.67,,33.35,35.29,40.75
2011-07-21,126.03,83.44,58.65,133.4,21.46,39.86,78.26,15.16,36.9,26.33,31.67,,33.65,35.47,40.65
2011-07-22,126.88,83.85,58.97,134.52,20.7,40.12,79.4,15.39,37.06,26.48,31.82,,34.11,35.63,40.95
2011-07-25,125.34,83.02,59.13,133.3,21.4,39.55,78.74,15.165,36.5,26.5,31.49,,33.59,35.28,40.64
2011-07-26,125.36,82.88,59.44,133.74,21.62,39.84,79.36,15.18,36.68,26.67,31.45,,33.99,35.19,40.83
2011-07-27,124.37,81.89,59.25,132.59,22.41,39.29,78.49,15.12,35.96,26.5,31.31,,33.76,34.78,40.71
2011-07-28,122.82,79.96,58.1,130.6,23.44,38.64,77.23,14.86,35.19,26.02,31.08,,33.71,34.31,40.09
2011-07-29,121.08,78.72,57.73,128.91,24.62,37.87,76.19,14.68,34.51,25.78,30.79,,33.22,34.01,39.62
2011-08-01,122.74,80.69,58.67,130.84,22.16,38.71,77.8,15.03,35.16,26.14,31.12,,33.48,34.45,40.1
2011-08-02,120.32,78.92,57.46,127.81,23.16,37.58,75.91,14.65,34.12,25.64,30.45,,33.13,33.31,39.11
2011-08-03,118.6,76.69,56.37,125.66,24.06,36.76,74.32,14.37,33.29,25.27,30.29,,32.74,32.82,38.04
2011-08-04,117.32,76.07,55.98,124.42,25.04,36.3,72.41,14.25,33.0,25.21,30.2,,32.42,32.42,37.63
2011-08-05,115.13,73.52,54.79,121.76,27.66,34.96,69.57,13.83,32.21,24.65,29.78,,31.9,31.81,36.82
2011-08-08,111.27,69.01,52.21,116.91,33.08,33.33,65.31,12.99,30.62,23.59,29.45,,31.44,31.18,35.42
2011-08-09,109.66,66.92,51.31,114.07,33.45,32.32,63.58,12.53,29.92,23.22,29.05,,30.8,30.56,34.53
2011-08-10,110.22,67.35,51.82,115.26,32.67,33.02,64.6,12.79,30.38,23.56,29.1,,30.8,30.9,34.78
2011-08-11,108.2,66.51,51.58,113.26,34.58,32.99,63.6,12.37,29.66,23.42,28.5,,30.69,30.07,34.42
2011-08-12,112.49,69.99,53.42,118.4,32.67,34.43,67.46,13.13,31.2,24.26,29.49,,32.11,31.56,35.97
2011-08-15,113.78,70.58,53.77,119.19,33.05,34.65,67.85,12.94,31.59,24.31,29.75,,31.97,31.93,36.25
2011-08-16,113.94,70.59,53.82,119.47,32.92,34.69,68.33,12.99,31.51,24.35,29.83,,32.53,31.99,36.4
2011-08-17,114.7,70.97,53.98,120.25,32.39,34.63,68.83,13.03,31.69,24.35,30.15,,32.92,32.23,36.74
2011-08-18,111.6,68.06,52.13,116.5,36.66,33.63,66.21,12.56,30.41,23.57,29.74,,32.49,31.53,35.29
2011-08-19,108.29,65.01,50.43,112.96,43.03,32.08,63.39,12.17,29.13,22.78,29.41,,32.32,30.82,34.04
2011-08-22,110.18,67.12,51.21,115.17,40.13,32.89,65.17,12.45,29.9,22.98,29.93,,32.88,31.52,34.81
2011-08-23,108.85,65.46,50.56,113.15,43.73,32.25,63.14,11.99,29.35,22.8,29.7,,32.53,31.13,34.27
2011-08-24,111.25,68.12,52.18,116.19,41.73,33.01,65.18,12.37,30.18,23.45,30.18,,32.83,31.9,35.33
2011-08-25,113.39,69.98,52.64,118.73,39.78,33.63,66.42,13.16,31.09,23.68,30.41,,33.71,32.31,36.27
2011-08-26,110.72,67.26,51.68,115.69,43.25,32.99,63.92,12.53,30.11,23.25,29.86,,32.91,31.66,35.14
2011-08-29,113.97,70.07,53.64,119.56,39.49,34.31,66.85,13.0,31.28,24.04,30.36,,33.34,32.6,36.58
2011-08-30,114.83,71.9,54.39,120.83,39.18,34.81,67.27,13.21,31.81,24.35,30.63,,33.62,33.01,37.08
2011-08-31,116.16,73.2,55.29,122.46,38.5,35.54,68.75,13.33,32.47,24.63,30.96,,33.79,33.34,37.6
2011-09-01,116.09,72.7,55.21,122.29,38.89,35.31,68.75,13.37,32.45,24.49,30.9,,33.94,33.39,37.55
2011-09-02,112.74,69.36,53.58,118.42,41.4,34.1,66.31,12.69,31.17,23.76,30.43,,33.24,32.66,36.36
2011-09-06,109.4,65.93,52.04,114.39,45.3,33.01,64.11,12.1,29.99,23.11,29.72,,32.63,31.7,35.01
2011-09-07,112.74,69.4,54.03,118.76,41.43,34.36,66.71,12.58,31.08,23.85,30.51,,33.4,32.92,36.44
2011-09-08,113.38,70.34,54.37,119.57,41.78,34.52,67.57,12.73,31.12,24.03,30.64,,33.42,33.09,36.64
2011-09-09,111.64,68.7,54.01,117.68,43.12,33.89,66.23,12.48,30.64,23.82,30.44,,33.26,32.59,35.93
2011-09-12,108.37,66.95,52.89,114.47,47.3,32.87,64.12,12.16,29.85,23.35,29.72,,32.618,31.53,35.1
2011-09-13,110.68,68.54,54.08,117.05,45.95,33.04,65.49,12.45,30.35,23.88,30.05,,33.17,32.16,35.92
2011-09-14,111.49,69.84,54.85,118.34,45.25,33.6,65.77,12.58,30.98,24.23,30.19,,33.43,32.52,36.44
2011-09-15,113.43,71.07,55.97,120.65,43.59,34.46,67.01,12.74,31.68,24.65,30.65,,33.85,32.96,37.34
2011-09-16,114.61,71.65,56.25,121.29,42.06,34.52,67.51,12.93,31.93,24.79,30.78,,33.63,32.95,37.5
2011-09-19,113.1,70.1,55.9,119.53,43.49,33.8,65.45,12.64,31.49,24.66,30.49,,33.61,32.53,37.13
2011-09-20,114.26,70.49,56.9,120.82,42.55,34.06,66.34,12.62,31.82,25.06,30.64,,34.07,32.83,37.86
2011-09-21,113.93,69.04,56.65,120.23,42.67,33.52,65.44,12.55,31.36,24.96,30.71,,34.28,33.03,37.58
2011-09-22,107.95,64.3,53.93,113.25,49.13,30.93,60.67,11.62,29.32,23.85,29.32,,33.1,31.32,35.18
2011-09-23,106.44,64.25,53.14,112.11,50.22,30.11,58.58,11.48,28.86,23.66,29.29,,32.99,31.28,34.96
2011-09-26,108.41,65.84,54.42,114.61,49.43,30.52,59.13,11.84,29.62,24.11,29.65,,33.54,31.74,36.07
2011-09-27,112.41,67.85,55.7,118.53,46.46,32.24,62.64,12.48,30.79,24.72,30.45,,34.12,32.51,37.25
2011-09-28,112.1,67.79,55.57,117.78,47.17,32.01,61.84,12.28,30.63,24.69,30.31,,33.96,32.61,36.91
2011-09-29,111.87,66.73,55.36,117.05,49.07,31.13,61.25,12.22,30.43,24.62,30.05,,33.89,32.34,36.83
2011-09-30,109.81,65.15,53.18,114.45,51.77,29.99,59.23,12.02,29.71,23.89,29.77,,33.7,31.8,35.27
2011-10-03,108.21,63.81,52.04,112.49,54.505,29.03,57.84,11.72,29.0,23.41,29.48,,33.6,31.49,34.61
2011-10-04,105.08,60.32,50.595,108.35,58.26,28.11,55.5,11.13,28.0,22.82,28.95,,32.68,30.45,33.4
2011-10-05,107.85,64.78,52.07,112.62,52.16,29.7,58.8,11.7,29.17,23.494,29.46,,32.67,31.08,35.07
2011-10-06,109.3,65.51,53.47,114.36,50.42,30.91,60.4,11.84,29.8,23.98,29.61,,32.72,31.53,35.52
2011-10-07,111.87,67.38,54.41,117.17,48.48,31.85,62.13,12.34,30.71,24.42,30.04,,33.32,31.98,36.59
2011-10-10,112.6,66.97,54.98,117.68,48.25,31.67,62.03,12.12,30.9,24.57,30.31,,33.66,32.23,36.75
2011-10-11,113.62,67.72,55.81,118.87,47.2,32.04,63.07,12.28,31.12,24.96,30.43,,33.91,32.51,37.46
2011-10-12,114.77,69.37,56.87,120.6,44.49,32.7,64.3,12.57,31.75,25.36,30.61,,33.87,32.7,37.92
2011-10-13,114.53,69.42,56.49,120.04,43.405,32.48,63.48,12.5601,31.7,25.25,30.67,,33.56,32.52,37.95
2011-10-14,115.82,70.58,57.84,121.91,41.13,33.19,65.13,12.63,32.01,25.9,30.86,,33.79,32.95,38.53
2011-10-17,115.84,70.51,57.9,121.99,40.63,33.31,66.42,12.5,32.1,25.95,30.76,,33.77,32.76,38.48
2011-10-18,113.54,69.21,57.19,120.14,44.7,32.25,65.31,12.31,31.3,25.52,30.63,,33.72,32.2,37.89
2011-10-19,115.47,70.61,57.71,122.38,42.73,33.11,67.19,12.8,32.18,25.67,30.91,,34.06,32.75,38.71
2011-10-20,115.07,69.56,56.81,121.43,46.25,32.18,66.75,12.61,31.87,25.31,30.87,,34.1,32.42,38.15
2011-10-21,116.45,70.57,57.17,123.09,44.57,32.97,68.0401,12.98,32.35,25.49,31.28,,34.56,32.8,38.8
2011-10-24,118.17,71.45,57.52,124.17,43.32,33.71,68.76,13.17,32.9,25.62,31.48,,34.95,33.21,39.55
2011-10-25,118.22,72.89,58.27,124.89,41.62,34.02,69.28,13.25,32.86,25.86,31.18,,34.65,33.48,39.69
2011-10-26,118.38,72.6,57.65,124.35,42.16,33.83,69.04,13.23,33.04,25.7598,31.18,,34.61,33.23,39.08
2011-10-27,121.08,75.29,58.64,127.63,37.73,35.1,71.37,13.89,33.87,26.23,31.57,,35.07,34.0,39.92
2011-10-28,121.58,76.3,58.5,128.0,37.22,35.39,71.8,13.96,34.22,26.28,31.45,,35.28,33.9801,39.77
2011-10-31,120.75,74.85,58.41,127.16,37.86,35.32,71.8,13.71,33.91,26.22,31.31,,34.8299,33.96,39.23
2011-11-01,116.9,71.18,56.56,122.03,46.16,33.1,66.98,12.835,32.4,25.4,30.53,,34.35,32.93,38.05
2011-11-02,117.8,72.62,57.01,123.83,44.3,34.18,69.13,13.18,33.17,25.61,30.79,,34.56,33.27,38.82
2011-11-03,119.23,74.27,57.36,125.27,43.26,34.88,70.5,13.41,33.49,25.88,31.03,,34.82,33.42,38.93
2011-11-04,119.4,74.18,57.79,125.23,43.44,34.75,70.7,13.31,33.54,26.01,30.93,,34.95,33.26,38.83
